date,source,frequency,expected_daily,crawl_status,candidates_seen,pages_fetched,article_count,unique_articles,duplicate_articles,usable_articles,usable_rate,incomplete_articles,short_articles,content_chars_min,content_chars_median,content_chars_max,previous_count,baseline_median_7d,ratio_to_baseline,zero_streak_days,anomaly_level,anomaly_codes,anomaly_reason,updated_at
2026-08-01,索比光伏-综合新闻,工作日,false,healthy,100,1,1,1,0,1,1.0000,0,1,251,251,251,18,17.50,0.06,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-01,网易知光谷,低频,false,idle,20,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-02T07:34:45.623626+08:00
2026-08-01,能源学人,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,6,normal,,,2026-08-02T07:34:45.623626+08:00
2026-08-01,起点钠电,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,6,normal,,,2026-08-02T07:34:45.623626+08:00
2026-08-01,钙钛矿学习xx平台,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,6,normal,,,2026-08-02T07:34:45.623626+08:00
2026-08-01,钙钛矿工厂,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,6,normal,,,2026-08-02T07:34:45.623626+08:00
2026-08-01,风电世界,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,6,normal,,,2026-08-02T07:34:45.623626+08:00
2026-08-02,4C Offshore,工作日,false,idle,88,10,0,0,0,0,0.0000,0,0,0,0,0,0,3.50,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,Ammonia Energy Association,周度,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,1.00,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,Batteries International News,周度,false,idle,65,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,Battery Council International,周度,false,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,Battery Tech Online,低频,false,idle,50,0,0,0,0,0,0.0000,0,0,0,0,0,1,1.00,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,BloombergNEF Press,月度,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,ESPLAZA长时储能网,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,ESS News,工作日,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,4.50,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,Electrek,实时,true,healthy,100,1,1,1,0,1,1.0000,0,0,37174,37174,37174,0,4.00,0.25,0,warning,sharp_drop,仅为 7 日中位数的 0.25 倍,2026-08-07T10:06:41.148574+08:00
2026-08-02,EnergyTrend储能,工作日,false,idle,10,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,4,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,H2 View,工作日,false,idle,12,10,0,0,0,0,0.0000,0,0,0,0,0,0,4.50,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,Hydrogen Tech World,周度,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,INSIDEEVs,实时,true,degraded,20,3,3,3,0,0,0.0000,3,3,83,96,129,4,6.00,0.50,0,warning,low_usable_rate,正文可用率仅 0%,2026-08-07T10:06:41.148574+08:00
2026-08-02,IT之家,实时,true,degraded,60,20,20,20,0,19,0.9500,1,6,371,571,2771,20,20.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-02,Informationsdienst Wissenschaft-idw,工作日,false,idle,73,13,0,0,0,0,0.0000,0,0,0,0,0,0,1.50,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,MIT Technology Review,实时,true,zero,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,2.00,0.00,2,critical,"sudden_zero,zero_2d",日更渠道从有产出降为 0；已连续 2 天为 0,2026-08-03T07:52:05.474895+08:00
2026-08-02,MIT Technology Review Climate,每周,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,NE时代,实时,true,zero,20,10,0,0,0,0,0.0000,0,0,0,0,0,0,9.50,0.00,2,critical,"sudden_zero,zero_2d",日更渠道从有产出降为 0；已连续 2 天为 0,2026-08-03T07:52:05.474895+08:00
2026-08-02,Renewables Now,工作日,false,idle,27,10,0,0,0,0,0.0000,0,0,0,0,0,2,17.50,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,Supply Chain Digital,实时,true,zero,19,10,0,0,0,0,0.0000,0,0,0,0,0,3,2.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-08-03T07:52:05.474895+08:00
2026-08-02,Volta Foundation,周度,false,idle,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,X-MOL,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,5,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,batteries news,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,electrive,工作日,false,idle,30,0,0,0,0,0,0.0000,0,0,0,0,0,0,1.00,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,interesting engineering,实时,true,healthy,10,9,9,9,0,9,1.0000,0,0,4397,5509,7191,8,1.50,6.00,0,critical,surge_2x,较 7 日中位数增至 6.00 倍,2026-08-07T10:06:41.148574+08:00
2026-08-02,perovskite-info,实时,true,healthy,16,16,2,2,0,2,1.0000,0,0,2919,3418,3917,1,1.00,2.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-02,pv magazine,实时,true,zero,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,10.00,0.00,2,critical,"sudden_zero,zero_2d",日更渠道从有产出降为 0；已连续 2 天为 0,2026-08-03T07:52:05.474895+08:00
2026-08-02,pv magazine C&I PV,工作日,false,idle,9,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,6,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,scitechdaily,实时,true,healthy,24,11,11,11,0,11,1.0000,0,0,4567,7129,9657,12,12.00,0.92,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-02,the information,实时,true,healthy,20,1,1,1,0,1,1.0000,0,0,5668,5668,5668,2,6.00,0.17,0,warning,sharp_drop,仅为 7 日中位数的 0.17 倍,2026-08-07T10:06:41.148574+08:00
2026-08-02,中国新能源网-新闻,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,中国核电信息网-国内,实时,true,healthy,24,20,1,1,0,1,1.0000,0,0,1022,1022,1022,8,8.00,0.12,0,warning,sharp_drop,仅为 7 日中位数的 0.12 倍,2026-08-07T10:06:41.148574+08:00
2026-08-02,中国核电信息网-国际,实时,true,healthy,23,23,10,10,0,10,1.0000,0,3,394,597,780,18,19.50,0.51,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-02,中国电力新闻网-新能源,工作日,false,idle,28,2,0,0,0,0,0.0000,0,0,0,0,0,0,1.50,0.00,2,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,中国电力新闻网-科技,工作日,false,idle,28,2,0,0,0,0,0.0000,0,0,0,0,0,0,0.50,0.00,2,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,中国能源网,工作日,false,idle,55,55,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,4,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,中粉固态电池,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,光伏测试网,实时,true,zero,10,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-08-03T07:52:05.474895+08:00
2026-08-02,全球风电网,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,北极星储能网,实时,true,zero,100,0,0,0,0,0,0.0000,0,0,0,0,0,0,20.00,0.00,2,critical,"sudden_zero,zero_2d",日更渠道从有产出降为 0；已连续 2 天为 0,2026-08-03T07:52:05.474895+08:00
2026-08-02,国际太阳能光伏网,工作日,false,idle,54,14,0,0,0,0,0.0000,0,0,0,0,0,0,2.50,0.00,2,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,国际能源网,实时,true,zero,26,13,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-08-03T07:52:05.474895+08:00
2026-08-02,地热能在线,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,我爱电车网,实时,true,zero,17,17,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-08-03T07:52:05.474895+08:00
2026-08-02,新华网科技,工作日,false,idle,24,0,0,0,0,0,0.0000,0,0,0,0,0,0,4.00,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,新能源网,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,电池网,实时,true,zero,30,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-08-03T07:52:05.474895+08:00
2026-08-02,科学网新闻,实时,true,healthy,20,20,20,20,0,20,1.0000,0,1,481,1448,9746,20,20.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-02,索比光伏,工作日,false,healthy,15,1,1,1,0,1,1.0000,0,0,4871,4871,4871,0,2.50,0.40,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-02,索比光伏-综合新闻,工作日,false,idle,100,0,0,0,0,0,0.0000,0,0,0,0,0,1,17.50,0.00,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,网易知光谷,低频,false,idle,20,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,能源学人,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,起点钠电,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,钙钛矿学习xx平台,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,钙钛矿工厂,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-02,风电世界,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-03T07:52:05.474895+08:00
2026-08-03,4C Offshore,工作日,true,zero,94,10,0,0,0,0,0.0000,0,0,0,0,0,0,3.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-08-04T07:40:17.386429+08:00
2026-08-03,Ammonia Energy Association,周度,false,healthy,10,3,3,3,0,3,1.0000,0,0,1955,2532,6352,0,0.00,,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,Batteries International News,周度,false,idle,65,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,Battery Council International,周度,false,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,Battery Tech Online,低频,false,idle,50,0,0,0,0,0,0.0000,0,0,0,0,0,0,1.00,0.00,1,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,BloombergNEF Press,月度,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,ESPLAZA长时储能网,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,ESS News,工作日,true,healthy,10,2,2,2,0,2,1.0000,0,0,2182,2399,2617,0,3.00,0.67,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,Electrek,实时,true,healthy,100,6,6,6,0,6,1.0000,0,0,2703,4737,36280,1,4.00,1.50,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,EnergyTrend储能,工作日,true,zero,10,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-08-04T07:40:17.386429+08:00
2026-08-03,H2 View,工作日,true,degraded,12,12,6,6,0,3,0.5000,3,0,632,1395,3565,0,4.00,1.50,0,warning,low_usable_rate,正文可用率仅 50%,2026-08-07T10:06:41.148574+08:00
2026-08-03,Hydrogen Tech World,周度,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,INSIDEEVs,实时,true,degraded,20,5,5,5,0,0,0.0000,5,5,81,92,129,3,5.00,1.00,0,warning,low_usable_rate,正文可用率仅 0%,2026-08-07T10:06:41.148574+08:00
2026-08-03,IT之家,实时,true,healthy,60,20,20,20,0,20,1.0000,0,7,328,529,794,20,20.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,Informationsdienst Wissenschaft-idw,工作日,true,healthy,73,11,1,1,0,1,1.0000,0,0,4497,4497,4497,0,1.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,MIT Technology Review,实时,true,healthy,10,2,2,2,0,2,1.0000,0,0,5971,7141,8312,0,2.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,MIT Technology Review Climate,每周,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,NE时代,实时,true,healthy,20,19,9,9,0,9,1.0000,0,0,2386,3427,6853,0,7.00,1.29,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,Renewables Now,工作日,true,healthy,28,25,20,20,0,20,1.0000,0,20,491,496,497,0,17.00,1.18,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,Supply Chain Digital,实时,true,healthy,19,13,3,3,0,3,1.0000,0,0,5717,6011,7478,0,2.00,1.50,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,Volta Foundation,周度,false,idle,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,X-MOL,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,6,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,batteries news,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,electrive,工作日,true,healthy,30,2,2,2,0,2,1.0000,0,0,4073,4211,4349,0,1.00,2.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,interesting engineering,实时,true,healthy,10,4,4,4,0,4,1.0000,0,0,4836,4936,5335,9,2.00,2.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,perovskite-info,实时,true,healthy,16,16,3,3,0,3,1.0000,0,0,2069,3354,3420,2,1.00,3.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,pv magazine,实时,true,healthy,10,10,10,10,0,10,1.0000,0,0,2096,2892,16270,0,10.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,pv magazine C&I PV,工作日,true,recovered,9,3,3,3,0,3,1.0000,0,0,2757,3352,4074,0,0.00,,6,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 6 天为 0,2026-08-07T10:06:41.148574+08:00
2026-08-03,scitechdaily,实时,true,healthy,38,28,13,13,0,13,1.0000,0,0,4592,7862,11880,11,12.00,1.08,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,the information,实时,true,healthy,20,5,5,5,0,5,1.0000,0,0,3307,9021,13614,1,6.00,0.83,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,中国新能源网-新闻,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,中国核电信息网-国内,实时,true,healthy,25,25,14,14,0,14,1.0000,0,4,340,800,4454,1,8.00,1.75,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,中国核电信息网-国际,实时,true,healthy,23,20,20,20,0,20,1.0000,0,3,409,683,935,10,19.00,1.05,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,中国电力新闻网-新能源,工作日,true,zero,28,2,0,0,0,0,0.0000,0,0,0,0,0,0,1.00,0.00,2,critical,"sudden_zero,zero_2d",日更渠道从有产出降为 0；已连续 2 天为 0,2026-08-04T07:40:17.386429+08:00
2026-08-03,中国电力新闻网-科技,工作日,true,zero,28,2,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,2,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 2 天为 0,2026-08-04T07:40:17.386429+08:00
2026-08-03,中国能源网,工作日,true,recovered,55,55,24,24,0,24,1.0000,0,4,184,1606,11614,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-08-07T10:06:41.148574+08:00
2026-08-03,中粉固态电池,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,光伏测试网,实时,true,zero,11,11,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,6,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 6 天为 0,2026-08-04T07:40:17.386429+08:00
2026-08-03,全球风电网,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,北极星储能网,实时,true,healthy,100,20,20,20,0,20,1.0000,0,20,358,358,358,0,20.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,国际太阳能光伏网,工作日,true,zero,54,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,2,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 2 天为 0,2026-08-04T07:40:17.386429+08:00
2026-08-03,国际能源网,实时,true,zero,100,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,6,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 6 天为 0,2026-08-04T07:40:17.386429+08:00
2026-08-03,地热能在线,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,我爱电车网,实时,true,recovered,17,17,1,1,0,1,1.0000,0,0,577,577,577,0,0.00,,6,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 6 天为 0,2026-08-07T10:06:41.148574+08:00
2026-08-03,新华网科技,工作日,true,healthy,24,8,8,8,0,8,1.0000,0,0,865,1961,3607,0,4.00,2.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,新能源网,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,电池网,实时,true,zero,30,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-08-04T07:40:17.386429+08:00
2026-08-03,科学网新闻,实时,true,healthy,20,20,20,20,0,20,1.0000,0,1,471,949,3417,20,20.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,索比光伏,工作日,true,healthy,15,1,1,1,0,1,1.0000,0,1,386,386,386,1,1.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,索比光伏-综合新闻,工作日,true,healthy,100,20,20,20,0,20,1.0000,0,3,375,1218,4268,0,17.00,1.18,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-03,网易知光谷,低频,false,idle,20,10,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,能源学人,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,起点钠电,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,钙钛矿学习xx平台,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,钙钛矿工厂,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-03,风电世界,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-04T07:40:17.386429+08:00
2026-08-04,4C Offshore,工作日,true,zero,94,10,0,0,0,0,0.0000,0,0,0,0,0,0,3.00,0.00,2,critical,"sudden_zero,zero_2d",日更渠道从有产出降为 0；已连续 2 天为 0,2026-08-05T07:42:43.621824+08:00
2026-08-04,Ammonia Energy Association,周度,false,healthy,10,3,3,3,0,3,1.0000,0,0,825,1574,2614,3,0.00,,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,healthy,10,1,1,1,0,1,1.0000,0,0,1902,1902,1902,0,0.00,,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,Batteries International News,周度,false,idle,61,12,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-05T07:42:43.621824+08:00
2026-08-04,Batteries News,实时,true,historical,,,1,1,0,1,1.0000,0,0,1359,1359,1359,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,Battery Council International,周度,false,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-05T07:42:43.621824+08:00
2026-08-04,Battery Tech Online,低频,false,healthy,50,3,3,3,0,3,1.0000,0,0,6396,7676,11647,0,1.00,3.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,BloombergNEF Press,月度,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-05T07:42:43.621824+08:00
2026-08-04,ESPLAZA长时储能网,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-05T07:42:43.621824+08:00
2026-08-04,ESS News,工作日,true,healthy,10,5,5,5,0,5,1.0000,0,0,1380,2103,6253,2,2.00,2.50,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,Electrek,实时,true,healthy,100,14,7,7,0,7,1.0000,0,0,3375,5050,9069,6,4.00,1.75,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,EnergyTrend储能,工作日,true,recovered,10,10,8,8,0,8,1.0000,0,3,376,753,1674,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-08-07T10:06:41.148574+08:00
2026-08-04,H2 View,工作日,true,degraded,12,12,5,5,0,2,0.4000,3,0,635,834,3537,6,5.00,1.00,0,warning,low_usable_rate,正文可用率仅 40%,2026-08-07T10:06:41.148574+08:00
2026-08-04,Hydrogen Tech World,周度,false,healthy,10,1,1,1,0,1,1.0000,0,0,1096,1096,1096,0,0.00,,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,INSIDEEVs,实时,true,degraded,20,7,7,7,0,0,0.0000,7,7,71,113,135,5,5.00,1.40,0,warning,low_usable_rate,正文可用率仅 0%,2026-08-07T10:06:41.148574+08:00
2026-08-04,IT之家,实时,true,healthy,60,20,20,20,0,20,1.0000,0,8,353,548,1156,20,20.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,Informationsdienst Wissenschaft-idw,工作日,true,healthy,73,13,3,3,0,3,1.0000,0,0,1852,6850,8931,1,1.00,3.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,MIT Technology Review,实时,true,healthy,10,2,1,1,0,1,1.0000,0,0,5642,5642,5642,2,2.00,0.50,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,MIT Technology Review Climate,每周,false,idle,10,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-05T07:42:43.621824+08:00
2026-08-04,NE时代,实时,true,healthy,20,15,5,5,0,5,1.0000,0,0,3090,4264,5485,9,8.00,0.62,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,Renewables Now,工作日,true,healthy,28,28,14,14,0,14,1.0000,0,14,453,458,459,20,17.00,0.82,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,Supply Chain Digital,实时,true,healthy,19,13,2,2,0,2,1.0000,0,0,3413,4540,5667,3,3.00,0.67,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-08-04,Volta Foundation,周度,false,idle,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,1,normal,,,2026-08-05T07:42:43.621824+08:00
2026-08-04,X-MOL,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,7,normal,,,2026-08-05T07:42:43.621824+08:00
2026-08-04,batteries news,实时,true,skipped,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0.00,,8,normal,,,2026-08-05T07:42:43.621824+08:00
2026-08-04,electrive,工作日,true,healthy,30,2,2,2,0,2,1.0000,0,0,2484,3227,3970,2,1.00,2.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
